"2010s_drama_lady_bird_part_1" "2010s_drama_lady_bird_part_2" "2010s_drama_lady_bird_part_3" "2010s_drama_lady_bird_part_4" "2010s_drama_lady_bird_part_5" "2010s_drama_manchester_by_the_sea_part_1" "2010s_drama_manchester_by_the_sea_part_2" "2010s_drama_manchester_by_the_sea_part_3" "2010s_drama_manchester_by_the_sea_part_4" "2010s_drama_manchester_by_the_sea_part_5" "2010s_drama_marriage_story_part_1" "2010s_drama_marriage_story_part_2" "2010s_drama_marriage_story_part_3" "2010s_drama_marriage_story_part_4" "2010s_drama_marriage_story_part_5" "2010s_drama_moonlight_part_1" "2010s_drama_moonlight_part_2" "2010s_drama_moonlight_part_3" "2010s_drama_moonlight_part_4" "2010s_drama_moonlight_part_5" "2010s_drama_spotlight_part_1" "2010s_drama_spotlight_part_2" "2010s_drama_spotlight_part_3" "2010s_drama_spotlight_part_4" "2010s_drama_spotlight_part_5" "2010s_drug_beautiful_boy_part_1" "2010s_drug_beautiful_boy_part_2" "2010s_drug_beautiful_boy_part_3" "2010s_drug_beautiful_boy_part_4" "2010s_drug_beautiful_boy_part_5" "2010s_drug_ben_is_bაცკ_part_1" "2010s_drug_ben_is_bაცკ_part_2" "2010s_drug_ben_is_bაცკ_part_3" "2010s_drug_ben_is_bაცკ_part_4" "2010s_drug_ben_is_bაცკ_part_5" "2010s_drug_cherry_part_1" "2010s_drug_cherry_part_2" "2010s_drug_cherry_part_3" "2010s_drug_cherry_part_4" "2010s_drug_cherry_part_5" "2010s_drug_heaven_knows_what_part_1" "2010s_drug_heaven_knows_what_part_2" "2010s_drug_heaven_knows_what_part_3" "2010s_drug_heaven_knows_what_part_4" "2010s_drug_heaven_knows_what_part_5" "2010s_drug_the_fighter_part_1" "2010s_drug_the_fighter_part_2" "2010s_drug_the_fighter_part_3" "2010s_drug_the_fighter_part_4" "2010s_drug_the_fighter_part_5" "90s_drama_american_beauty_part_1" "90s_drama_american_beauty_part_2" "90s_drama_american_beauty_part_3" "90s_drama_american_beauty_part_4" "90s_drama_american_beauty_part_5" "90s_drama_american_history_x_part_1" "90s_drama_american_history_x_part_2" "90s_drama_american_history_x_part_3" "90s_drama_american_history_x_part_4" "90s_drama_american_history_x_part_5" "90s_drama_good_will_hunting_part_1" "90s_drama_good_will_hunting_part_2" "90s_drama_good_will_hunting_part_3" "90s_drama_good_will_hunting_part_4" "90s_drama_good_will_hunting_part_5" "90s_drama_philadelphia_part_1" "90s_drama_philadelphia_part_2" "90s_drama_philadelphia_part_3" "90s_drama_philadelphia_part_4" "90s_drama_philadelphia_part_5" "90s_drama_the_virgin_suicides_part_1" "90s_drama_the_virgin_suicides_part_2" "90s_drama_the_virgin_suicides_part_3" "90s_drama_the_virgin_suicides_part_4" "90s_drama_the_virgin_suicides_part_5" "90s_drug_fear_and_loathing_in_las_vegas_part_1" "90s_drug_fear_and_loathing_in_las_vegas_part_2" "90s_drug_fear_and_loathing_in_las_vegas_part_3" "90s_drug_fear_and_loathing_in_las_vegas_part_4" "90s_drug_fear_and_loathing_in_las_vegas_part_5" "90s_drug_gridlock_d_part_1" "90s_drug_gridlock_d_part_2" "90s_drug_gridlock_d_part_3" "90s_drug_gridlock_d_part_4" "90s_drug_gridlock_d_part_5" "90s_drug_requiem_for_a_dream_part_1" "90s_drug_requiem_for_a_dream_part_2" "90s_drug_requiem_for_a_dream_part_3" "90s_drug_requiem_for_a_dream_part_4" "90s_drug_requiem_for_a_dream_part_5" "90s_drug_the_basketball_diaries_part_1" "90s_drug_the_basketball_diaries_part_2" "90s_drug_the_basketball_diaries_part_3" "90s_drug_the_basketball_diaries_part_4" "90s_drug_the_basketball_diaries_part_5" "90s_drug_trainspotting_part_1" "90s_drug_trainspotting_part_2" "90s_drug_trainspotting_part_3" "90s_drug_trainspotting_part_4" "90s_drug_trainspotting_part_5"
"he" 0.389646534929029 0.579206487112656 0.636435958631663 0.296296296296296 0.312233891569685 1.19184047673619 1.20240480961924 0.781773509046236 0.781948168007149 1.07244473626614 1.24258160237389 1.0817992028848 0.839214190349037 0.999434282481614 1.64467739020423 0.651701665459812 0.693909020817271 0.609291698400609 0.903774587985114 0.922509225092251 0.843100966481596 1.87304890738814 1.09512561735023 1.00448813849113 0.921474358974359 1.91428571428571 1.89118417224324 2.23732653639196 1.69444444444444 1.9571541920127 0.964436407474382 0.7210205213533 0.532229450029568 0.987797791981406 0.906002265005662 1.13841705818576 0.975329890992542 1.16448326055313 1.06363127449151 1.19560956487652 0.29600394671929 0.703164239075841 0.0989609104403761 2.40842950326142 0.668036998972251 1.52173913043478 1.28905396547957 0.606909430438842 1.27783155856728 1.02792862684251 0.563813429010764 1.55722813392162 0.948866631523458 1.45666423889294 1.3801756587202 1.56178226917777 1.26950542184607 1.45320197044335 1.5426497277677 1.21708892200695 1.02654867256637 0.856793145654835 0.780234070221066 0.591949486977111 1.171358397884 0.743889479277364 0.417766051011434 0.912845033688329 0.606767794632439 0.823223570190641 0.822875951450319 1.14125753660637 0.382366171839856 0.684285040113261 0.294798905032638 0.885911840968021 0.360441540887587 0.845487212005918 0.848690591658584 0.795931903603803 0.582147477360931 0.19672131147541 0.606469002695418 0.0648929266709929 0.0712250712250712 0.397289086235102 0.79924776680771 1.02189781021898 0.560485754320411 0.997340425531915 0.359527478171546 0.87933561309233 0.618164526866381 0.349301397205589 0.63391442155309 1.22878876535986 0.993280747881975 0.653082549634274 1.04138120032886 1.7339312406577
"t" 1.44725855830782 1.21633362293658 1.03420843277645 1.42222222222222 0.99347147317627 0.733440293376117 0.668002672010688 1.45186508822872 1.40750670241287 1.07244473626614 0.853115727002967 1.42342000379579 1.35418653442685 1.13143503677164 1.19284294234592 0.627564566739078 0.642508352608584 0.837776085300838 0.744284954811271 0.645756457564576 0.9047912811022 0.998959417273673 0.794502898861928 0.534302201325069 0.520833333333333 0.8 0.698283386674425 1.04786179552535 0.444444444444444 1.08436921449352 1.50693188667872 1.16472545757072 1.95150798344175 1.97559558396281 2.43488108720272 0.722804481387785 0.745840504876649 0.61863173216885 0.821048703116253 0.764406115248922 1.43068574247657 1.2054244098443 1.18753092528451 1.60561966884094 1.18191161356629 0.652173913043478 1.00502512562814 1.00373482726424 0.813165537270087 0.950349107835531 0.666324961558175 0.882429275888918 0.606220347917765 0.946831755280408 0.878293601003764 0.849793293523197 0.740544829410209 1.08374384236453 1.33847549909256 0.968703427719821 0.814159292035398 0.713994288045696 1.30039011703511 1.65745856353591 1.15246552049877 0.48884165781084 0.769569041336851 0.49989132797218 0.58343057176196 0.758232235701906 0.267434684221354 0.667527993109388 0.51731893837157 0.613496932515337 0.357970098968204 0.475367329299914 0.450551926109484 0.528429507503699 0.945683802133851 0.508512049524652 2.65200517464424 2.42622950819672 2.62803234501348 1.94678780012979 1.99430199430199 0.630988548726338 0.634696755994358 0.924574209245742 0.817375058383933 0.709219858156028 1.18130457113508 1.75867122618466 1.6642891107941 1.89620758483034 2.11304807184363 0.497366881217086 0.35056967572305 0.574712643678161 0.328857221156481 0.866965620328849
"on" 0.473142220985249 0.492325514045757 0.477326968973747 0.533333333333333 0.340618790803293 0.733440293376117 1.11333778668448 0.647755193209739 0.759606791778374 0.80980520901729 1.0200296735905 0.64528373505409 0.839214190349037 0.810861776353008 0.921742273630942 1.20685493603669 0.668208686712927 0.888550393500889 0.717703349282297 1.03782287822878 1.02817191034341 0.749219562955255 1.00923341206785 0.961743962385125 0.94150641025641 0.8 0.960139656677335 1.10450297366185 0.777777777777778 0.952129066384554 1.14526823387583 0.443704936217415 1.0053222945003 0.464846019755956 0.792751981879955 1.06613661004698 1.10919869956015 1.03711790393013 1.06363127449151 0.940807526460212 1.03601381351751 0.401808136614766 0.643245917862444 0.95333667837431 1.38746145940391 0.804347826086957 0.961328381035613 0.700280112044818 1.21974830590513 0.678820791311094 0.820092260379293 0.882429275888918 0.948866631523458 1.11677591648458 0.702634880803011 1.35507579237483 1.58688177730759 1.18226600985222 0.907441016333938 1.04321907600596 0.725663716814159 0.50999592003264 0.613041055173695 0.5327545382794 0.453429057245418 1.25398512221041 0.901495162708883 0.847641816996305 1.02683780630105 1.38648180242634 1.27545772474799 1.31352282515073 0.899685110211426 0.920245398773006 1.17919562013055 0.669835782195333 0.720883081775175 0.803212851405622 0.678952473326867 1.26022551403935 0.840879689521345 0.721311475409836 1.07816711590296 0.713822193380921 1.4957264957265 1.07501752745969 0.916784203102962 1.16788321167883 1.19103222793087 0.997340425531915 0.924499229583975 0.781631656082071 1.09367570137898 1.09780439121756 0.950871632329635 0.877706260971328 0.905638328951212 0.992685475444096 1.12359550561798 0.597907324364723
"that" 0.862788755914278 1.04257167680278 0.636435958631663 1.24444444444444 0.794777178541016 0.756360302544121 0.890670229347584 0.871119052937235 0.580875781948168 0.656598818122127 0.704747774480712 1.02486240273297 0.858287240129697 1.62172355270602 0.614494849087294 0.868935553946416 0.976612695965048 1.47245493780147 1.14300903774588 1.03782287822878 1.11042566317088 0.978147762747138 1.11659866867082 0.748023081855097 0.681089743589744 0.685714285714286 0.552807681117253 0.792976493911073 0.638888888888889 0.396720444326898 1.02471368294153 0.942872989462008 1.0053222945003 1.45264381173736 0.736126840317101 0.903505601734731 0.688468158347676 0.564046579330422 0.50382534054861 0.450803606428851 1.18401578687716 1.50678051230537 0.98960910440376 1.15403913697943 0.822199383350462 0.695652173913043 0.458815818221542 0.606909430438842 0.387221684414327 0.543056633048875 0.896975909789851 0.596937451336621 0.896151818661044 0.631221170186939 0.326223337515684 0.390445567294442 0.819888918275589 1.00985221674877 0.521778584392015 0.471932439145554 0.690265486725664 1.12199102407181 0.873119078580717 1.65745856353591 1.3225014169658 0.425079702444208 0.681618293755497 0.869376222560313 0.816802800466744 1.10485268630849 0.473153672083933 0.645994832041344 0.584795321637427 0.613496932515337 0.252684775742262 0.90751944684529 0.833521063302546 0.866624392306066 1.0184287099903 0.928587220871103 1.09961190168176 1.18032786885246 1.28032345013477 1.03828682673589 0.854700854700855 0.467398924982473 0.634696755994358 0.705596107055961 0.443717888836992 0.332446808510638 1.07858243451464 1.56326331216414 1.28388017118402 1.29740518962076 0.950871632329635 1.05324751316559 0.759567630733275 0.705329153605016 0.520690600164429 0.926756352765321
"is" 1.14110770943501 1.12945264986968 1.11376292760541 1.15555555555556 0.99347147317627 1.07724043089617 1.31373858828769 0.647755193209739 0.804289544235925 1.31319763624425 1.1313056379822 0.778136268741697 0.858287240129697 0.773147275127286 0.99403578528827 0.410330678252474 0.282703675147777 0.33003300330033 0.398724082934609 0.461254612546125 0.67859346082665 0.520291363163371 0.601245436976594 0.534302201325069 0.641025641025641 1.97142857142857 1.60023276112889 1.50099122061739 1.61111111111111 1.40174556995504 1.38637733574442 0.887409872434831 0.887049083382614 0.871586287042417 0.962627406568516 0.46982291290206 0.516351118760757 0.61863173216885 0.5598059339429 0.725205801646413 0.690675875678342 0.753390256152687 0.643245917862444 0.903161063723031 0.565262076053443 0.5 0.284028839851431 0.466853408029879 0.329138431752178 0.446082234290147 1.3070220399795 1.01219828704905 1.02793885081708 0.922554017965526 0.777917189460477 0.666054203031695 0.555408622057657 0.41871921182266 0.272232304900181 0.471932439145554 1.09734513274336 1.30558955528356 0.910273081924577 1.10497237569061 0.887965237105611 0.743889479277364 0.94547053649956 0.956313844816344 0.910151691948658 0.693240901213172 0.596585064801481 0.624461670973299 0.584795321637427 0.566304860783388 0.336913034323015 0.799481417458946 0.563189907636855 0.782075671105474 0.7274490785645 0.818041123148353 0.517464424320828 0.459016393442623 1.28032345013477 0.778715120051914 1.21082621082621 0.864688011217574 0.634696755994358 0.632603406326034 0.934142923867352 1.01950354609929 0.513610683102208 0.683927699071812 0.475511174512601 0.748502994011976 0.950871632329635 1.05324751316559 0.81799591002045 0.862068965517241 1.64428610578241 0.77727952167414
"his" 0.250487058168661 0.289603243556328 0.291699814372845 0.118518518518519 0.141924496168039 0.481320192528077 0.601202404809619 0.446727719454992 0.558534405719392 0.547165681768439 0.445103857566766 0.436515467830708 0.762921991226397 0.641146520837262 1.15669618651726 1.6413227130099 1.5420200462606 1.19319624270119 1.80754917597023 1.15313653136531 0.246761258482418 0.645161290322581 0.493880180373631 0.662534729643086 0.520833333333333 1 1.22199592668024 1.64259416595865 1.33333333333333 0.819888918275589 0.180831826401447 0.221852468108708 0 0.0581057524694945 0.113250283125708 0.813155041561258 0.860585197934596 0.909752547307133 1.08229147228961 1.13680909447276 0.0986679822397632 0 0.049480455220188 0.250878073256397 0.0513874614594039 1.04347826086957 1.76971815599738 0.723622782446312 1.31655372700871 1.70674941815361 0.922603792926704 1.47936672722554 0.790722192936215 1.35955328963341 1.53074027603513 1.49288011024345 0.925681036762761 1.35467980295567 1.5426497277677 1.4903129657228 0.831858407079646 0.571195430436557 0.371540033438603 0.493291239147593 0.472321934630644 1.36025504782147 0.769569041336851 0.956313844816344 0.910151691948658 1.2998266897747 0.740588356305287 1.18432385874246 0.607287449392713 0.353940537989618 0.526426616129712 0.756266205704408 0.450551926109484 0.528429507503699 0.678952473326867 0.530621269069202 0.258732212160414 0.262295081967213 0.0673854447439353 0.129785853341986 0.0712250712250712 0.490768871231596 0.352609308885755 0.535279805352798 0.18682858477347 0.842198581560284 0.564971751412429 0.341963849535906 0.0951022349025202 0.0998003992015968 0.0528262017960909 0.994733762434172 0.730353491089687 0.574712643678161 0.76733351603179 0.597907324364723
"we" 0.55663790704147 0.318563567911961 0.477326968973747 0.562962962962963 0.227079193868862 0.481320192528077 0.57893564907593 0.781773509046236 0.603217158176944 0.569052309039177 1.00148367952522 1.0817992028848 1.16345603662026 1.18800678861022 0.759081872401952 0.168959691045136 0.359804677460807 0.304645849200305 0.372142477405635 0.345940959409594 1.02817191034341 0.416233090530697 1.39574833583852 1.13272066680915 1.58253205128205 0.514285714285714 0.552807681117253 0.764655904842821 0.277777777777778 0.58185665167945 1.20554550934298 0.831946755407654 0.532229450029568 1.22022080185938 0.622876557191393 0.325262016624503 0.688468158347676 0.582241630276565 0.522485538346707 0.588004704037632 0.641341884558461 1.00452034153692 0.296882731321128 0.401404917210236 0.513874614594039 0.282608695652174 0.480664190517806 0.606909430438842 0.116166505324298 0.193948797517455 0.743208610968734 0.674798858032702 0.448075909330522 0.849720806020879 0.777917189460477 0.160771704180064 0.396720444326898 0.541871921182266 0.113430127041742 0.596125186289121 0.63716814159292 0.203998368013056 0.352963031766673 0.493291239147593 0.340071792934064 0.403825717321998 0.527704485488127 0.652032166920235 0.630105017502917 0.779896013864818 0.843447850236577 0.925925925925926 0.787224471434998 0.920245398773006 1.11602442619499 1.05877268798617 0.901103852218968 0.295920524202071 0.775945683802134 0.375856732257351 0.970245795601552 1.24590163934426 1.61725067385445 1.55743024010383 0.925925925925926 0.747838279971956 0.493653032440056 0.437956204379562 0.630546473610462 0.842198581560284 1.2326656394453 0.732779677576942 0.855920114122682 0.598802395209581 0.581088219756999 0.234055002925688 0.146070698217937 0.54858934169279 0.109619073718827 0.508221225710015
"at" 0.500974116337323 0.637127135823921 0.503845133916733 0.562962962962963 0.397388589270508 0.710520284208114 0.489868626141171 0.357382175563994 0.379803395889187 0.415845918144014 0.519287833827893 0.512431201366483 0.419607095174518 0.660003771450123 0.668714982830291 0.893072652667149 0.796710357234644 0.736227468900736 0.956937799043062 0.761070110701107 0.67859346082665 0.478668054110302 0.515353231694224 0.555674289378072 0.560897435897436 0.828571428571429 0.72737852778586 1.1328235627301 0.777777777777778 0.634752710923036 0.120554550934298 0.0554631170271769 0.177409816676523 0.174317257408483 0 0.722804481387785 0.439854656722127 0.636826783114993 0.877029296510543 0.646805174441396 0.394671928959053 0.301356102461075 0.445324096981692 0.501756146512795 0.616649537512847 0.717391304347826 0.655451168887918 0.700280112044818 0.522749273959342 0.717610550814585 0.922603792926704 1.2457825071373 0.632577754348972 1.14105365379947 1.10414052697616 0.689021589343133 1.03147315524993 0.83743842364532 1.06624319419238 1.14257327372081 0.424778761061947 0.469196246430029 0.650195058517555 0.69060773480663 0.49121481201587 0.467587672688629 0.63764291996482 0.565094544664203 0.676779463243874 0.54159445407279 0.678872659946513 1.03359173126615 0.67476383265857 0.589900896649363 0.589597810065277 0.842696629213483 0.405496733498536 0.486155146903403 0.4364694471387 0.464293610435552 0.258732212160414 0.0655737704918033 0.269541778975741 0.259571706683971 0.0712250712250712 0.467398924982473 0.611189468735308 0.559610705596107 0.560485754320411 0.531914893617021 0.359527478171546 0.293111871030777 0.0475511174512601 0.199600798403194 0.264131008980454 0.468110005851375 0.555068653228162 0.470219435736677 0.602904905453549 0.38863976083707
"with" 0.389646534929029 0.347523892267593 0.662954123574649 0.385185185185185 0.539313085438547 0.481320192528077 0.378534847472723 0.714764351127988 0.580875781948168 0.328299409061064 0.649109792284866 0.512431201366483 0.686629792103757 0.660003771450123 0.831375384059281 0.410330678252474 0.565407350295554 0.507743082000508 0.584795321637427 0.484317343173432 0.472959078757968 0.520291363163371 0.515353231694224 0.363325496901047 0.380608974358974 0.571428571428571 0.523712540005819 0.65137354856981 0.333333333333333 0.528960592435864 0.241109101868596 0.554631170271769 0.413956238911886 0.464846019755956 0.28312570781427 0.70473436935309 0.650219927328361 0.727802037845706 0.61578652733719 0.66640533124265 1.18401578687716 0.351582119537921 0.445324096981692 0.451580531861515 0.565262076053443 0.41304347826087 0.568057679702862 0.53688141923436 0.658276863504356 0.969743987587277 0.512557662737058 0.467168440176486 0.579862941486558 0.388443797038116 0.376411543287327 0.551217271474506 0.449616503570484 0.665024630541872 0.771324863883848 0.571286636860407 0.584070796460177 0.489596083231334 0.520156046814044 0.730071033938437 0.547893444171547 0.765143464399575 0.813544415127529 0.717235383612258 0.956826137689615 0.758232235701906 0.966879242954125 1.03359173126615 0.809716599190283 0.637092968381312 1.05285323225942 0.90751944684529 0.901103852218968 0.803212851405622 0.800193986420951 0.707495025425602 0.517464424320828 0.918032786885246 0.471698113207547 0.519143413367943 0.213675213675214 0.467398924982473 0.587682181476258 0.462287104622871 0.350303596450257 0.443262411347518 0.308166409861325 0.439667806546165 0.285306704707561 0.449101796407186 0.211304807184363 0.438853130485664 0.671925211802512 0.496342737722048 0.76733351603179 0.418535127055306
"for" 0.500974116337323 0.463365189690125 0.477326968973747 0.562962962962963 0.454158387737724 0.93972037588815 0.890670229347584 0.826446280991736 0.915996425379803 1.09433136353688 0.630563798219585 0.512431201366483 0.648483692542438 0.452574014708655 0.57834809325863 0.313782283369539 0.436905679773837 0.507743082000508 0.398724082934609 0.530442804428044 0.596339707999177 0.541103017689906 0.536826283014816 0.555674289378072 0.480769230769231 0.428571428571429 0.523712540005819 0.509770603228547 0.722222222222222 0.634752710923036 0.723327305605787 0.443704936217415 0.413956238911886 0.348634514816967 0.509626274065685 0.325262016624503 0.535475234270415 0.363901018922853 0.634446725135286 0.411603292826343 0.986679822397632 0.753390256152687 0.98960910440376 0.551931761164074 0.719424460431655 0.456521739130435 0.524360935110334 0.583566760037348 0.561471442400774 0.659425911559348 0.615069195284469 0.337399429016351 0.579862941486558 0.412721534352998 0.250941028858218 0.574184657785944 0.343824385083311 0.443349753694581 0.499092558983666 0.447093889716841 0.831858407079646 1.1015911872705 0.873119078580717 0.887924230465667 1.07689401095787 0.382571732199787 0.63764291996482 0.738969789176266 0.560093348891482 0.498266897746967 0.246862785435096 0.409130060292851 0.629779577147998 0.589900896649363 0.357970098968204 0.54019014693172 0.653300292858752 0.718664130205031 0.606207565470417 0.420075171346451 0.258732212160414 0.852459016393443 0.539083557951482 0.9085009733939 0.427350427350427 0.537508763729843 0.470145745181006 0.583941605839416 0.513778608127043 0.443262411347518 0.667693888032871 0.439667806546165 0.332857822158821 0.399201596806387 0.528262017960909 0.61439438267993 0.496640373940987 0.574712643678161 0.411071526445602 0.717488789237668
"what" 0.250487058168661 0.376484216623226 0.397772474144789 0.533333333333333 0.3690036900369 0.573000229200092 0.690269427744378 0.58074603529149 0.759606791778374 0.656598818122127 0.426557863501484 0.683241601821978 0.553118443639138 0.641146520837262 0.668714982830291 0.362056480811006 0.514006682086867 0.456968773800457 0.372142477405635 0.484317343173432 0.4523956405511 0.499479708636837 0.493880180373631 0.277837144689036 0.460737179487179 0.685714285714286 0.349141693337213 0.962900028320589 0.361111111111111 0.608304681301243 1.02471368294153 0.887409872434831 0.946185688941455 1.45264381173736 0.736126840317101 0.343332128659198 0.4972270032511 0.382096069868996 0.39186415376003 0.548804390435124 1.8746916625555 0.904068307383225 1.48441365660564 1.4550928248871 0.92497430626927 0.282608695652174 0.61175442429539 1.12044817927171 0.561471442400774 0.329712955779674 0.410046130189646 0.441214637944459 0.658935160780179 0.315610585093469 0.451693851944793 0.275608635737253 0.766992859032002 0.467980295566502 0.725952813067151 0.670640834575261 0.424778761061947 0.50999592003264 0.613041055173695 0.947119179163378 0.680143585868128 0.340063761955367 0.329815303430079 0.391219300152141 0.490081680280047 0.54159445407279 0.123431392717548 0.258397932816537 0.314889788573999 0.353940537989618 0.126342387871131 0.496974935177182 0.518134715025907 0.359332065102515 0.7274490785645 0.596948927702852 1.16429495472186 1.04918032786885 1.28032345013477 1.16807268007787 0.854700854700855 0.490768871231596 0.352609308885755 0.778588807785888 0.607192900513779 0.243794326241135 0.924499229583975 1.3190034196385 1.33143128863528 1.64670658682635 1.05652403592182 0.292568753657109 0.555068653228162 0.391849529780564 0.411071526445602 0.747384155455904
"up" 0.417478430281102 0.579206487112656 0.371254309201803 0.503703703703704 0.596082883905762 0.756360302544121 0.623469160543309 0.625418807236989 0.580875781948168 0.80980520901729 0.760385756676558 0.265705067375213 0.286095746709899 0.226287007354328 0.41568769202964 0.531016171856143 0.514006682086867 0.533130236100533 0.451887293992557 0.576568265682657 0.411268764137364 0.645161290322581 0.40798797509126 0.406069673007053 0.62099358974359 0.4 0.494617398894385 0.509770603228547 0.722222222222222 0.58185665167945 0.482218203737191 0.499168053244592 0.118273211117682 0.232423009877978 0.622876557191393 0.505963136971449 0.669344042838019 0.89155749636099 0.709087516327673 0.568404547236378 0.641341884558461 1.35610246107484 0.890648193963384 0.95333667837431 1.43884892086331 0.826086956521739 0.764693030369238 0.560224089635854 0.774443368828654 0.73700543056633 0.461301896463352 0.51907604464054 0.527148128624143 0.388443797038116 0.501882057716437 0.321543408360129 0.58185665167945 0.517241379310345 0.476406533575318 0.471932439145554 0.530973451327434 0.326397388820889 0.613041055173695 0.513022888713496 0.642357831097676 0.425079702444208 0.329815303430079 0.173875244512063 0.280046674445741 0.194974003466204 0.596585064801481 0.53832902670112 0.51731893837157 0.707881075979235 0.905453779743104 0.518582541054451 0.653300292858752 0.443880786303107 0.4364694471387 0.574839708158302 0.517464424320828 0.524590163934426 0.606469002695418 0.519143413367943 0.498575498575499 0.373919139985978 0.423131170662906 0.510948905109489 0.700607192900514 0.509751773049645 0.359527478171546 0.195407914020518 0.380408939610081 0.449101796407186 0.528262017960909 0.672908133411352 0.788781770376862 0.444096133751306 0.548095368594135 0.38863976083707
"me" 0.389646534929029 0.347523892267593 0.318217979315831 0.562962962962963 0.482543286971331 0.366720146688059 0.400801603206413 0.402054947509493 0.871313672922252 0.350186036331801 0.445103857566766 0.664262668438034 0.400534045393858 0.528003017160098 0.650641604915959 0.289645184648805 0.205602672834747 0.558517390200559 0.531632110579479 0.507380073800738 0.349578449516759 0.582726326742976 0.279149667167705 0.427441761060056 0.280448717948718 0.285714285714286 0.378236834448647 0.396488246955537 0.416666666666667 0.343824385083311 0.964436407474382 1.05379922351636 0.827912477823773 0.987797791981406 1.81200453001132 0.542103361040838 0.4972270032511 0.236535662299854 0.578466131740996 0.49000392003136 2.71336951159349 1.35610246107484 2.17714002968827 1.05368790767687 2.00411099691675 0.369565217391304 0.50251256281407 0.630252100840336 0.387221684414327 0.446082234290147 0.205023065094823 0.856475473656891 0.711649973642594 0.776887594076232 0.526976160602258 0.137804317868627 0.528960592435864 0.591133004926108 0.612522686025408 0.3725782414307 0.283185840707965 0.428396572827417 0.631618056845625 0.966850828729282 0.62346495371245 0.340063761955367 0.483729111697449 0.260812866768094 0.536756126021004 0.108318890814558 0.0411437975725159 0.172265288544358 0.179937022042285 0.117980179329873 0.105285323225942 0.280898876404494 0.42802432980401 0.570703868103995 0.533462657613967 0.265310634534601 1.875808538163 1.31147540983607 1.01078167115903 1.29785853341986 0.854700854700855 0.584248656228091 0.235072872590503 0.632603406326034 0.653900046707146 0.310283687943262 1.02722136620442 0.732779677576942 0.903471231573942 1.64670658682635 2.64131008980454 0.351082504388531 0.4674262342974 0.313479623824451 0.274047684297068 0.298953662182362
"this" 0.445310325633176 0.52128583840139 0.503845133916733 0.414814814814815 0.283848992336077 0.275040110016044 0.178134045869517 0.312709403618495 0.223413762287757 0.350186036331801 0.408011869436202 0.626304801670146 0.877360289910357 0.773147275127286 0.234953912886318 0.917209751387883 0.822410691338987 1.01548616400102 1.08984582668793 1.15313653136531 0.493522516964837 0.811654526534859 0.665664590938372 0.427441761060056 0.881410256410256 0.714285714285714 0.581902822228688 0.736335315774568 0.361111111111111 0.290928325839725 0.843881856540084 1.05379922351636 0.946185688941455 0.929692039511912 0.736126840317101 0.524033249006144 0.554599349780073 0.509461426491994 0.410524351558126 0.470403763230106 1.43068574247657 1.10497237569061 0.643245917862444 0.451580531861515 0.565262076053443 0.326086956521739 0.458815818221542 0.350140056022409 0.309777347531462 0.446082234290147 0.896975909789851 0.337399429016351 0.817079599367422 0.485554746297645 0.250941028858218 0.41341295360588 0.290928325839725 0.270935960591133 0.136116152450091 0.273224043715847 0.495575221238938 0.550795593635251 0.278655025078952 0.730071033938437 0.566786321556773 0.573857598299681 0.593667546174143 0.782438600304282 0.606767794632439 0.563258232235702 0.185147089076322 0.129198966408269 0.247413405308142 0.283152430391694 0.0631711939355654 0.864304235090752 0.743410678080649 0.655252589304587 0.606207565470417 0.574839708158302 0.711513583441138 0.786885245901639 0.539083557951482 0.843608046722907 0.56980056980057 0.303809301238607 0.141043723554302 0.121654501216545 0.210182157870154 0.0886524822695035 0.462249614791988 1.27015144113337 0.618164526866381 0.848303393213573 0.739566825145272 0.409596255119953 0.204498977505112 0.339602925809822 0.246642915867361 0.358744394618834
